PGM_SYS_ID,year,REGISTRY_ID,FACILITY_NAME,STATE,COUNTY_NAME,EPA_REGION,NAICS_CODES,SIC_CODES,AIR_POLLUTANT_CLASS_DESC,AIR_OPERATING_STATUS_DESC,had_eval,had_violation,had_action,had_cert
080000004904700001,2015,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,FALSE
080000004904700001,2016,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
080000004904700001,2017,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
080000004904700001,2018,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
080000004904700001,2019,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,FALSE
080000004904700001,2020,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
080000004904700001,2021,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
080000004904700001,2022,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
080000004904700001,2023,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
080000004904700001,2024,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
080000004904700001,2025,110015757670,BONANZA POWER PLANT,UT,Uintah,08,221112,4911,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
AK0000000201600008,2015,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600008,2016,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600008,2017,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600008,2018,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000201600008,2019,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
AK0000000201600008,2020,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600008,2021,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
AK0000000201600008,2022,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600008,2023,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600008,2024,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600008,2025,110064048926,CITY OF UNALASKA / DUTCH HARBOR POWER PLANT (DHPP),AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600019,2015,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600019,2016,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
AK0000000201600019,2017,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000201600019,2018,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000201600019,2019,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600019,2020,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600019,2021,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000201600019,2022,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600019,2023,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000201600019,2024,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000201600019,2025,110040899980,CITY OF SAINT PAUL / ST. PAUL POWER PLANT,AK,Aleutians West (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000001,2015,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000001,2016,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000001,2017,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000001,2018,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000001,2019,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000001,2020,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000001,2021,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000001,2022,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000001,2023,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000001,2024,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000001,2025,110007236981,CHUGACH ELECTRIC ASSOCIATION / GEORGE SULLIVAN PLANT TWO,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000002,2015,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000002,2016,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000002,2017,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000002,2018,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000002,2019,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000002,2020,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000002,2021,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000002,2022,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000002,2023,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000002,2024,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000002,2025,110060333928,"DOYON UTILITIES, LLC / DU-JBER-ELECTRIC, GAS, DRINKING WATER A",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000022,2015,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2016,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2017,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2018,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2019,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2020,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2021,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2022,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000022,2023,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000022,2024,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000022,2025,110021331664,CHUGACH ELECTRIC ASSOCIATION / HANK NIKKELS PLANT ONE,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000025,2015,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
AK0000000202000025,2016,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000025,2017,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
AK0000000202000025,2018,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000025,2019,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000025,2020,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000025,2021,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,FALSE,TRUE
AK0000000202000025,2022,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000025,2023,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000025,2024,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000025,2025,110070341404,CHUGACH ELECTRIC ASSOCIATION / INTERNATIONAL STATION POWER PLANT,AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000059,2015,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000059,2016,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000202000059,2017,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2018,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2019,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2020,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2021,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2022,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2023,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2024,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000059,2025,110022404575,PROVIDENCE HEALTH SYSTEM  / PROVIDENCE ALASKA MEDICAL CENTER,AK,Anchorage Municipality,10,622110,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000095,2015,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,FALSE
AK0000000202000095,2016,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,FALSE
AK0000000202000095,2017,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,FALSE
AK0000000202000095,2018,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000095,2019,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000095,2020,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000095,2021,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000095,2022,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000095,2023,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000202000095,2024,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000202000095,2025,110060284552,"MATANUSKA ELECTRIC ASSOCIATION, INC / EKLUTNA GENERATION STATION",AK,Anchorage Municipality,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2015,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2016,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2017,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2018,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2019,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2020,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2021,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2022,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2023,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000003,2024,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000206000003,2025,110013912365,ALASKA VILLAGE ELECTRIC COOPERATIVE / BETHEL POWER PLANT,AK,Bethel (CA),10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000004,2015,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000206000004,2016,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000206000004,2017,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000206000004,2018,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000206000004,2019,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000004,2020,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000004,2021,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000004,2022,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000004,2023,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,TRUE,TRUE
AK0000000206000004,2024,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000206000004,2025,110025243252,"NAKNEK ELECTRIC ASSOCIATION, INC. / NAKNEK POWER PLANT",AK,Bristol Bay,10,221112,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000207000001,2015,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000207000001,2016,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000207000001,2017,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000207000001,2018,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,FALSE,FALSE,FALSE,TRUE
AK0000000207000001,2019,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
AK0000000207000001,2020,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000207000001,2021,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000207000001,2022,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,FALSE,FALSE,TRUE
AK0000000207000001,2023,110013682318,"NUSHAGAK ELECTRIC COOPERATIVE, INC / DILLINGHAM POWER PLANT",AK,Dillingham (CA),10,221122,NA,Major Emissions,Operating,TRUE,TRUE,TRUE,TRUE
